Week Ending Date,Report Date,Date,Weighted Prices,Sales
09/29/2012,10/03/2012,09/15/2012,1.8515,"11,657,162"
09/29/2012,10/03/2012,09/08/2012,1.8533,"11,319,528"
09/29/2012,10/03/2012,09/01/2012,1.8469,"11,405,172"
09/22/2012,09/26/2012,08/25/2012,1.8117,"11,890,833"
09/22/2012,09/26/2012,09/01/2012,1.8469,"11,405,172"
09/22/2012,09/26/2012,09/08/2012,1.8533,"11,319,528"
09/22/2012,09/26/2012,09/15/2012,1.8515,"11,657,162"
09/22/2012,09/26/2012,09/22/2012,1.8484,"12,507,227"
09/15/2012,09/19/2012,09/15/2012,1.8515,"11,657,162"
09/15/2012,09/19/2012,09/08/2012,1.8533,"11,319,528"
09/15/2012,09/19/2012,09/01/2012,1.8469,"11,405,172"
09/15/2012,09/19/2012,08/25/2012,1.8117,"11,890,833"
09/15/2012,09/19/2012,08/18/2012,1.7540,"11,772,770"
09/08/2012,09/12/2012,08/11/2012,1.7171,"11,572,541"
09/08/2012,09/12/2012,08/18/2012,1.7540,"11,772,770"
09/08/2012,09/12/2012,08/25/2012,1.8117,"11,890,833"
09/08/2012,09/12/2012,09/01/2012,1.8469,"11,362,818"
09/08/2012,09/12/2012,09/08/2012,1.8533,"11,319,528"
09/01/2012,09/06/2012,09/01/2012,1.8469,"11,362,818"
09/01/2012,09/06/2012,08/25/2012,1.8117,"11,890,833"
09/01/2012,09/06/2012,08/18/2012,1.7540,"11,772,770"
09/01/2012,09/06/2012,08/11/2012,1.7171,"11,572,541"
09/01/2012,09/06/2012,08/04/2012,1.7107,"12,302,501"
08/25/2012,08/29/2012,07/28/2012,1.6766,"14,427,344"
08/25/2012,08/29/2012,08/04/2012,1.7107,"12,302,501"
08/25/2012,08/29/2012,08/11/2012,1.7171,"11,572,541"
08/25/2012,08/29/2012,08/18/2012,1.7540,"11,772,770"
08/25/2012,08/29/2012,08/25/2012,1.8121,"11,848,573"
08/18/2012,08/22/2012,08/18/2012,1.7552,"11,553,344"
08/18/2012,08/22/2012,08/11/2012,1.7171,"11,572,541"
08/18/2012,08/22/2012,08/04/2012,1.7107,"12,302,501"
08/18/2012,08/22/2012,07/28/2012,1.6766,"14,427,344"
08/18/2012,08/22/2012,07/21/2012,1.6488,"12,044,062"
08/11/2012,08/15/2012,07/14/2012,1.6445,"11,762,195"
08/11/2012,08/15/2012,07/21/2012,1.6488,"12,044,062"
08/11/2012,08/15/2012,07/28/2012,1.6766,"14,427,344"
08/11/2012,08/15/2012,08/04/2012,1.7107,"12,302,501"
08/11/2012,08/15/2012,08/11/2012,1.7170,"11,567,114"
08/04/2012,08/08/2012,08/04/2012,1.7121,"11,507,534"
08/04/2012,08/08/2012,07/28/2012,1.6766,"14,427,344"
08/04/2012,08/08/2012,07/21/2012,1.6488,"12,044,062"
08/04/2012,08/08/2012,07/14/2012,1.6445,"11,762,237"
08/04/2012,08/08/2012,07/07/2012,1.6423,"10,039,091"
07/28/2012,08/01/2012,06/30/2012,1.6346,"10,677,217"
07/28/2012,08/01/2012,07/07/2012,1.6423,"10,039,091"
07/28/2012,08/01/2012,07/14/2012,1.6445,"11,762,237"
07/28/2012,08/01/2012,07/21/2012,1.6488,"12,044,062"
07/28/2012,08/01/2012,07/28/2012,1.6765,"14,423,447"
07/21/2012,07/25/2012,07/21/2012,1.6488,"12,043,935"
07/21/2012,07/25/2012,07/14/2012,1.6445,"11,762,237"
07/21/2012,07/25/2012,07/07/2012,1.6423,"10,039,091"
07/21/2012,07/25/2012,06/30/2012,1.6346,"10,677,216"
07/21/2012,07/25/2012,06/23/2012,1.6228,"11,102,437"
07/14/2012,07/18/2012,06/16/2012,1.5879,"10,773,245"
07/14/2012,07/18/2012,06/23/2012,1.6228,"11,102,437"
07/14/2012,07/18/2012,06/30/2012,1.6346,"10,677,216"
07/14/2012,07/18/2012,07/07/2012,1.6423,"10,039,091"
07/14/2012,07/18/2012,07/14/2012,1.6444,"11,720,072"
07/07/2012,07/11/2012,07/07/2012,1.6423,"10,039,091"
07/07/2012,07/11/2012,06/30/2012,1.6346,"10,677,216"
07/07/2012,07/11/2012,06/23/2012,1.6228,"11,102,437"
07/07/2012,07/11/2012,06/16/2012,1.5879,"10,773,288"
07/07/2012,07/11/2012,06/09/2012,1.5517,"10,089,568"
06/30/2012,07/05/2012,06/02/2012,1.5163,"10,383,891"
06/30/2012,07/05/2012,06/09/2012,1.5517,"10,089,568"
06/30/2012,07/05/2012,06/16/2012,1.5879,"10,773,288"
06/30/2012,07/05/2012,06/23/2012,1.6228,"11,102,437"
06/30/2012,07/05/2012,06/30/2012,1.6346,"10,677,216"
06/23/2012,06/27/2012,06/23/2012,1.6234,"10,936,504"
06/23/2012,06/27/2012,06/16/2012,1.5879,"10,773,288"
06/23/2012,06/27/2012,06/09/2012,1.5517,"10,089,568"
06/23/2012,06/27/2012,06/02/2012,1.5163,"10,383,891"
06/23/2012,06/27/2012,05/26/2012,1.5210,"10,220,592"
06/16/2012,06/20/2012,05/19/2012,1.5271,"9,298,953"
06/16/2012,06/20/2012,05/26/2012,1.5210,"10,220,592"
06/16/2012,06/20/2012,06/02/2012,1.5163,"10,383,891"
06/16/2012,06/20/2012,06/09/2012,1.5518,"10,094,245"
06/16/2012,06/20/2012,06/16/2012,1.5879,"10,773,288"
06/09/2012,06/13/2012,06/09/2012,1.5518,"10,094,245"
06/09/2012,06/13/2012,06/02/2012,1.5163,"10,383,891"
06/09/2012,06/13/2012,05/26/2012,1.5210,"10,220,592"
06/09/2012,06/13/2012,05/19/2012,1.5271,"9,298,953"
06/09/2012,06/13/2012,05/12/2012,1.5269,"12,204,502"
06/02/2012,06/06/2012,05/05/2012,1.5165,"10,531,144"
06/02/2012,06/06/2012,05/12/2012,1.5269,"12,204,502"
06/02/2012,06/06/2012,05/19/2012,1.5271,"9,298,953"
06/02/2012,06/06/2012,05/26/2012,1.5210,"10,220,592"
06/02/2012,06/06/2012,06/02/2012,1.5163,"10,383,891"
05/26/2012,05/31/2012,05/26/2012,1.5210,"10,220,592"
05/26/2012,05/31/2012,05/19/2012,1.5271,"9,298,953"
05/26/2012,05/31/2012,05/12/2012,1.5269,"12,204,502"
05/26/2012,05/31/2012,05/05/2012,1.5165,"10,531,144"
05/26/2012,05/31/2012,04/28/2012,1.5030,"11,686,869"
05/19/2012,05/23/2012,04/21/2012,1.5045,"11,582,788"
05/19/2012,05/23/2012,04/28/2012,1.5030,"11,686,869"
05/19/2012,05/23/2012,05/05/2012,1.5165,"10,531,144"
05/19/2012,05/23/2012,05/12/2012,1.5269,"12,204,502"
05/19/2012,05/23/2012,05/19/2012,1.5271,"9,265,699"
05/12/2012,05/16/2012,05/12/2012,1.5269,"12,204,502"
05/12/2012,05/16/2012,05/05/2012,1.5165,"10,531,144"
05/12/2012,05/16/2012,04/28/2012,1.5030,"11,686,869"
05/12/2012,05/16/2012,04/21/2012,1.5045,"11,582,788"
05/12/2012,05/16/2012,04/14/2012,1.5190,"10,202,237"
05/05/2012,05/09/2012,04/07/2012,1.5431,"11,337,748"
05/05/2012,05/09/2012,04/14/2012,1.5190,"10,202,237"
05/05/2012,05/09/2012,04/21/2012,1.5045,"11,582,788"
05/05/2012,05/09/2012,04/28/2012,1.5030,"11,686,869"
05/05/2012,05/09/2012,05/05/2012,1.5169,"10,309,396"
04/28/2012,05/02/2012,04/28/2012,1.5030,"11,686,869"
04/28/2012,05/02/2012,04/21/2012,1.5045,"11,582,788"
04/28/2012,05/02/2012,04/14/2012,1.5190,"10,202,237"
04/28/2012,05/02/2012,04/07/2012,1.5431,"11,337,748"
04/28/2012,05/02/2012,03/31/2012,1.5387,"9,488,395"
04/21/2012,04/25/2012,03/24/2012,1.5134,"9,554,443"
04/21/2012,04/25/2012,03/31/2012,1.5387,"9,488,395"
04/21/2012,04/25/2012,04/07/2012,1.5431,"11,337,748"
04/21/2012,04/25/2012,04/14/2012,1.5190,"10,202,237"
04/21/2012,04/25/2012,04/21/2012,1.5041,"11,502,570"
04/14/2012,04/18/2012,04/14/2012,1.5190,"10,202,237"
04/14/2012,04/18/2012,04/07/2012,1.5431,"11,337,748"
04/14/2012,04/18/2012,03/31/2012,1.5387,"9,488,395"
04/14/2012,04/18/2012,03/24/2012,1.5134,"9,554,443"
04/14/2012,04/18/2012,03/17/2012,1.4955,"10,257,090"
04/07/2012,04/11/2012,03/10/2012,1.4926,"9,904,507"
04/07/2012,04/11/2012,03/17/2012,1.4955,"10,257,090"
04/07/2012,04/11/2012,03/24/2012,1.5134,"9,554,443"
04/07/2012,04/11/2012,03/31/2012,1.5387,"9,488,395"
04/07/2012,04/11/2012,04/07/2012,1.5431,"11,250,617"
03/31/2012,04/04/2012,03/31/2012,1.5387,"9,488,395"
03/31/2012,04/04/2012,03/24/2012,1.5134,"9,554,443"
03/31/2012,04/04/2012,03/17/2012,1.4955,"10,257,090"
03/31/2012,04/04/2012,03/10/2012,1.4926,"9,904,507"
03/31/2012,04/04/2012,03/03/2012,1.4873,"9,306,594"
