Week Ending Date,Report Date,Date,Weighted Prices,Sales
12/22/2012,12/27/2012,12/08/2012,.6632,"7,260,769"
12/22/2012,12/27/2012,12/01/2012,.6577,"7,954,588"
12/22/2012,12/27/2012,11/24/2012,.6538,"6,734,987"
12/15/2012,12/19/2012,11/17/2012,.6478,"8,625,604"
12/15/2012,12/19/2012,11/24/2012,.6538,"6,734,987"
12/15/2012,12/19/2012,12/01/2012,.6577,"7,954,588"
12/15/2012,12/19/2012,12/08/2012,.6632,"7,260,769"
12/15/2012,12/19/2012,12/15/2012,.6541,"6,823,941"
12/08/2012,12/12/2012,12/08/2012,.6632,"7,231,269"
12/08/2012,12/12/2012,12/01/2012,.6577,"7,997,338"
12/08/2012,12/12/2012,11/24/2012,.6537,"6,777,487"
12/08/2012,12/12/2012,11/17/2012,.6477,"8,668,354"
12/08/2012,12/12/2012,11/10/2012,.6415,"7,369,511"
12/01/2012,12/05/2012,11/03/2012,.6384,"6,095,843"
12/01/2012,12/05/2012,11/10/2012,.6415,"7,369,511"
12/01/2012,12/05/2012,11/17/2012,.6477,"8,668,575"
12/01/2012,12/05/2012,11/24/2012,.6537,"6,778,148"
12/01/2012,12/05/2012,12/01/2012,.6570,"7,789,438"
11/24/2012,11/28/2012,11/24/2012,.6536,"6,435,656"
11/24/2012,11/28/2012,11/17/2012,.6477,"8,668,575"
11/24/2012,11/28/2012,11/10/2012,.6415,"7,369,511"
11/24/2012,11/28/2012,11/03/2012,.6384,"6,095,843"
11/24/2012,11/28/2012,10/27/2012,.6299,"7,498,494"
11/17/2012,11/21/2012,10/20/2012,.6251,"9,184,150"
11/17/2012,11/21/2012,10/27/2012,.6299,"7,498,494"
11/17/2012,11/21/2012,11/03/2012,.6384,"6,095,843"
11/17/2012,11/21/2012,11/10/2012,.6415,"7,369,511"
11/17/2012,11/21/2012,11/17/2012,.6481,"8,365,575"
11/10/2012,11/15/2012,11/10/2012,.6415,"7,369,511"
11/10/2012,11/15/2012,11/03/2012,.6384,"6,095,843"
11/10/2012,11/15/2012,10/27/2012,.6299,"7,498,494"
11/10/2012,11/15/2012,10/20/2012,.6251,"9,184,150"
11/10/2012,11/15/2012,10/13/2012,.6159,"8,348,776"
11/03/2012,11/07/2012,10/06/2012,.6104,"7,019,399"
11/03/2012,11/07/2012,10/13/2012,.6157,"8,196,369"
11/03/2012,11/07/2012,10/20/2012,.6251,"9,184,149"
11/03/2012,11/07/2012,10/27/2012,.6299,"7,498,494"
11/03/2012,11/07/2012,11/03/2012,.6389,"5,900,951"
10/27/2012,10/31/2012,10/27/2012,.6298,"7,392,744"
10/27/2012,10/31/2012,10/20/2012,.6251,"9,184,811"
10/27/2012,10/31/2012,10/13/2012,.6157,"8,196,810"
10/27/2012,10/31/2012,10/06/2012,.6104,"7,019,399"
10/27/2012,10/31/2012,09/29/2012,.6068,"9,940,767"
10/20/2012,10/24/2012,09/22/2012,.5933,"8,033,515"
10/20/2012,10/24/2012,09/29/2012,.6068,"9,940,767"
10/20/2012,10/24/2012,10/06/2012,.6104,"7,019,399"
10/20/2012,10/24/2012,10/13/2012,.6157,"8,196,810"
10/20/2012,10/24/2012,10/20/2012,.6257,"8,842,367"
10/13/2012,10/17/2012,10/13/2012,.6152,"7,985,010"
10/13/2012,10/17/2012,10/06/2012,.6104,"7,019,399"
10/13/2012,10/17/2012,09/29/2012,.6068,"9,940,767"
10/13/2012,10/17/2012,09/22/2012,.5933,"8,033,515"
10/13/2012,10/17/2012,09/15/2012,.5852,"8,101,017"
10/06/2012,10/11/2012,09/08/2012,.5751,"8,260,660"
10/06/2012,10/11/2012,09/15/2012,.5852,"8,101,017"
10/06/2012,10/11/2012,09/22/2012,.5932,"8,034,011"
10/06/2012,10/11/2012,09/29/2012,.6068,"9,940,767"
10/06/2012,10/11/2012,10/06/2012,.6110,"6,590,899"
09/29/2012,10/03/2012,09/29/2012,.6061,"9,732,485"
09/29/2012,10/03/2012,09/22/2012,.5932,"8,034,011"
09/29/2012,10/03/2012,09/15/2012,.5852,"8,101,017"
09/29/2012,10/03/2012,09/08/2012,.5751,"8,260,660"
09/29/2012,10/03/2012,09/01/2012,.5602,"8,342,456"
09/22/2012,09/26/2012,08/25/2012,.5475,"9,076,497"
09/22/2012,09/26/2012,09/01/2012,.5602,"8,342,456"
09/22/2012,09/26/2012,09/08/2012,.5751,"8,260,660"
09/22/2012,09/26/2012,09/15/2012,.5852,"8,101,017"
09/22/2012,09/26/2012,09/22/2012,.5930,"7,684,261"
09/15/2012,09/19/2012,09/15/2012,.5853,"7,935,067"
09/15/2012,09/19/2012,09/08/2012,.5748,"7,075,963"
09/15/2012,09/19/2012,09/01/2012,.5601,"8,342,456"
09/15/2012,09/19/2012,08/25/2012,.5475,"9,076,497"
09/15/2012,09/19/2012,08/18/2012,.5396,"8,658,852"
09/08/2012,09/12/2012,08/11/2012,.5304,"8,770,067"
09/08/2012,09/12/2012,08/18/2012,.5396,"8,658,852"
09/08/2012,09/12/2012,08/25/2012,.5475,"9,076,497"
09/08/2012,09/12/2012,09/01/2012,.5601,"8,342,456"
09/08/2012,09/12/2012,09/08/2012,.5745,"6,741,763"
09/01/2012,09/06/2012,09/01/2012,.5597,"8,130,756"
09/01/2012,09/06/2012,08/25/2012,.5475,"9,076,497"
09/01/2012,09/06/2012,08/18/2012,.5396,"8,660,052"
09/01/2012,09/06/2012,08/11/2012,.5304,"8,770,067"
09/01/2012,09/06/2012,08/04/2012,.5201,"6,887,170"
08/25/2012,08/29/2012,07/28/2012,.5099,"8,567,002"
08/25/2012,08/29/2012,08/04/2012,.5201,"6,887,170"
08/25/2012,08/29/2012,08/11/2012,.5304,"8,770,067"
08/25/2012,08/29/2012,08/18/2012,.5396,"8,660,052"
08/25/2012,08/29/2012,08/25/2012,.5476,"8,648,897"
08/18/2012,08/22/2012,08/18/2012,.5399,"8,152,807"
08/18/2012,08/22/2012,08/11/2012,.5304,"8,770,067"
08/18/2012,08/22/2012,08/04/2012,.5203,"6,887,170"
08/18/2012,08/22/2012,07/28/2012,.5100,"8,565,002"
08/18/2012,08/22/2012,07/21/2012,.5101,"10,161,253"
08/11/2012,08/15/2012,07/14/2012,.4948,"9,826,447"
08/11/2012,08/15/2012,07/21/2012,.5101,"10,161,253"
08/11/2012,08/15/2012,07/28/2012,.5100,"8,565,002"
08/11/2012,08/15/2012,08/04/2012,.5203,"6,887,170"
08/11/2012,08/15/2012,08/11/2012,.5291,"8,663,617"
08/04/2012,08/08/2012,08/04/2012,.5197,"6,738,920"
08/04/2012,08/08/2012,07/28/2012,.5099,"8,569,002"
08/04/2012,08/08/2012,07/21/2012,.5101,"10,161,253"
08/04/2012,08/08/2012,07/14/2012,.4948,"9,826,447"
08/04/2012,08/08/2012,07/07/2012,.4924,"6,842,250"
07/28/2012,08/01/2012,06/30/2012,.4869,"9,635,113"
07/28/2012,08/01/2012,07/07/2012,.4924,"6,842,250"
07/28/2012,08/01/2012,07/14/2012,.4948,"9,826,447"
07/28/2012,08/01/2012,07/21/2012,.5101,"10,161,253"
07/28/2012,08/01/2012,07/28/2012,.5097,"8,525,002"
07/21/2012,07/25/2012,07/21/2012,.5102,"9,889,653"
07/21/2012,07/25/2012,07/14/2012,.4948,"9,826,447"
07/21/2012,07/25/2012,07/07/2012,.4924,"6,842,250"
07/21/2012,07/25/2012,06/30/2012,.4869,"9,635,113"
07/21/2012,07/25/2012,06/23/2012,.4973,"8,840,282"
07/14/2012,07/18/2012,06/16/2012,.5057,"9,635,222"
07/14/2012,07/18/2012,06/23/2012,.4973,"8,840,282"
07/14/2012,07/18/2012,06/30/2012,.4869,"9,635,113"
07/14/2012,07/18/2012,07/07/2012,.4923,"6,800,914"
07/14/2012,07/18/2012,07/14/2012,.4959,"9,622,447"
07/07/2012,07/11/2012,07/07/2012,.4933,"6,488,914"
07/07/2012,07/11/2012,06/30/2012,.4869,"9,635,113"
07/07/2012,07/11/2012,06/23/2012,.4973,"8,840,282"
07/07/2012,07/11/2012,06/16/2012,.5057,"9,635,222"
07/07/2012,07/11/2012,06/09/2012,.5030,"9,538,589"
06/30/2012,07/05/2012,06/02/2012,.5166,"7,393,095"
06/30/2012,07/05/2012,06/09/2012,.5030,"9,538,589"
06/30/2012,07/05/2012,06/16/2012,.5057,"9,635,222"
06/30/2012,07/05/2012,06/23/2012,.4973,"8,840,282"
06/30/2012,07/05/2012,06/30/2012,.4868,"9,417,213"
06/23/2012,06/27/2012,06/23/2012,.4968,"8,690,482"
06/23/2012,06/27/2012,06/16/2012,.5057,"9,635,222"
06/23/2012,06/27/2012,06/09/2012,.5030,"9,538,589"
06/23/2012,06/27/2012,06/02/2012,.5166,"7,390,394"
06/23/2012,06/27/2012,05/26/2012,.5231,"9,029,514"
06/16/2012,06/20/2012,05/19/2012,.5416,"7,569,202"
06/16/2012,06/20/2012,05/26/2012,.5231,"9,029,514"
06/16/2012,06/20/2012,06/02/2012,.5166,"7,390,394"
06/16/2012,06/20/2012,06/09/2012,.5030,"9,538,589"
06/16/2012,06/20/2012,06/16/2012,.5075,"9,371,473"
06/09/2012,06/13/2012,06/09/2012,.5032,"9,428,639"
06/09/2012,06/13/2012,06/02/2012,.5166,"7,390,394"
06/09/2012,06/13/2012,05/26/2012,.5231,"9,029,514"
06/09/2012,06/13/2012,05/19/2012,.5416,"7,569,202"
06/09/2012,06/13/2012,05/12/2012,.5274,"7,257,827"
06/02/2012,06/06/2012,05/05/2012,.5672,"6,864,869"
06/02/2012,06/06/2012,05/12/2012,.5274,"7,257,827"
06/02/2012,06/06/2012,05/19/2012,.5416,"7,569,202"
06/02/2012,06/06/2012,05/26/2012,.5231,"9,029,514"
06/02/2012,06/06/2012,06/02/2012,.5166,"7,390,394"
05/26/2012,05/31/2012,05/26/2012,.5240,"8,848,064"
05/26/2012,05/31/2012,05/19/2012,.5416,"7,569,202"
05/26/2012,05/31/2012,05/12/2012,.5274,"7,257,827"
05/26/2012,05/31/2012,05/05/2012,.5672,"6,864,869"
05/26/2012,05/31/2012,04/28/2012,.5686,"9,213,490"
05/19/2012,05/23/2012,04/21/2012,.5911,"8,359,069"
05/19/2012,05/23/2012,04/28/2012,.5686,"9,213,590"
05/19/2012,05/23/2012,05/05/2012,.5672,"6,864,869"
05/19/2012,05/23/2012,05/12/2012,.5274,"7,257,827"
05/19/2012,05/23/2012,05/19/2012,.5436,"7,335,402"
05/12/2012,05/16/2012,05/12/2012,.5304,"7,133,357"
05/12/2012,05/16/2012,05/05/2012,.5672,"6,864,869"
05/12/2012,05/16/2012,04/28/2012,.5686,"9,213,590"
05/12/2012,05/16/2012,04/21/2012,.5911,"8,359,069"
05/12/2012,05/16/2012,04/14/2012,.5928,"8,088,382"
05/05/2012,05/09/2012,04/07/2012,.6130,"6,409,712"
05/05/2012,05/09/2012,04/14/2012,.5928,"8,088,382"
05/05/2012,05/09/2012,04/21/2012,.5911,"8,359,069"
05/05/2012,05/09/2012,04/28/2012,.5686,"9,213,590"
05/05/2012,05/09/2012,05/05/2012,.5697,"6,656,512"
04/28/2012,05/02/2012,04/28/2012,.5713,"8,517,482"
04/28/2012,05/02/2012,04/21/2012,.5911,"8,359,069"
04/28/2012,05/02/2012,04/14/2012,.5928,"8,088,382"
04/28/2012,05/02/2012,04/07/2012,.6130,"6,409,712"
04/28/2012,05/02/2012,03/31/2012,.5976,"8,688,836"
04/21/2012,04/25/2012,03/24/2012,.6084,"8,019,558"
04/21/2012,04/25/2012,03/31/2012,.5976,"8,688,836"
04/21/2012,04/25/2012,04/07/2012,.6130,"6,409,712"
04/21/2012,04/25/2012,04/14/2012,.5933,"8,129,718"
04/21/2012,04/25/2012,04/21/2012,.5931,"8,438,527"
04/14/2012,04/18/2012,04/14/2012,.5935,"7,953,726"
04/14/2012,04/18/2012,04/07/2012,.6130,"6,409,712"
04/14/2012,04/18/2012,03/31/2012,.5946,"8,523,491"
04/14/2012,04/18/2012,03/24/2012,.6113,"8,184,903"
04/14/2012,04/18/2012,03/17/2012,.6066,"8,549,009"
04/07/2012,04/11/2012,03/10/2012,.6195,"7,921,632"
04/07/2012,04/11/2012,03/17/2012,.6066,"8,549,009"
04/07/2012,04/11/2012,03/24/2012,.6113,"8,184,903"
04/07/2012,04/11/2012,03/31/2012,.5946,"8,523,491"
04/07/2012,04/11/2012,04/07/2012,.6133,"6,193,970"
03/31/2012,04/04/2012,03/31/2012,.5546,"8,801,691"
03/31/2012,04/04/2012,03/24/2012,.6113,"8,184,903"
03/31/2012,04/04/2012,03/17/2012,.6066,"8,549,009"
03/31/2012,04/04/2012,03/10/2012,.6195,"7,921,632"
03/31/2012,04/04/2012,03/03/2012,.6065,"9,156,397"
